t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ALElbow,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_ARElbow,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ALWristRoll,q_ALWristYaw,q_ALWristPitch,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_ARWristRoll,q_ARWristYaw,q_ARWristPitch,q_HeadPitch,q_HeadRoll,q_HeadYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ALWristRoll,qd_ALWristYaw,qd_ALWristPitch,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_ARWristRoll,qd_ARWristYaw,qd_ARWristPitch,qd_HeadPitch,qd_HeadRoll,qd_HeadYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ALWristRoll,qdd_ALWristYaw,qdd_ALWristPitch,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_ARWristRoll,qdd_ARWristYaw,qdd_ARWristPitch,qdd_HeadPitch,qdd_HeadRoll,qdd_HeadYaw
3.12,0.12579743848376465,0.03816288921439915,-0.02314999263422149,-0.17155834314153284,-0.020066467413680837,-0.002039432461494796,-0.061869330971638,0.130325352300407,-0.15224777109908236,5.10392089836735e-06,-0.02558857116316874,-0.026559132825535674,-0.02790056153581358,-0.19077524988816616,0.47140722720269096,-0.05814129320748153,-0.3617518606416231,-0.010726221648787322,-0.028819348144638383,-0.3035912534262544,0.3913449644294001,-0.05069298948942055,-0.16509988702294684,0.0215683242175922,0.023526644755174308,0.002043894221812367,-0.06545712430702937,0.058629373241979955,0.002732598958003345,0.03155082311506729,0.07616573240848193,0.006632633857788447,0.0015663195522757614,0.003478418035256847,0.07207192670273664,0.04501868795696323,-0.19609799745490325,0.10037270601334296,0.012327278015670951,0.21714539197147445,0.043982466810253903,0.049278603566398675,0.05368228412503064,0.24975079772039221,0.00505921155945637,-0.21403572368850268,0.12308479045469767,0.08416579789137302,0.06928930613503326,-0.08226230287851877,0.2331466295803324,-0.001511384076994915,0.12203127526615809,0.17193672444930996,0.1443993811838169,-0.004071568582508789,0.07602049912724596,-0.011696539467152434,0.28614003828742796,0.005937696356411948,-0.15454611684291564,0.0919298780216451,0.22118453456491594,-0.04152360111226017,0.2750305078623967,-0.3250147507302472,0.5193975494566985,0.09132419314460094,-0.11433568206894051,-28.144927249478492,-21.586132232050087,0.04964021116349897,3.9947964853340143,3.073996076178428,0.07574864827532062,0.958857707306281,-2.061070216087042,0.42705436913960704,0.04848518445602433,-0.5355497585349414,-0.03817677485567747,1.5415980218390928,0.5475901839061139,2.654012066297201,0.0004326314073898307,-0.19115751757974733,-0.683123741918849,-47.79705615611257,22.846565595510132,-37.88597159928709,-5.701610033536996,11.751597462529483,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15,0.12655526452170165,0.03894443777515662,-0.02302631543204559,-0.1735960929433344,-0.01809775424979914,-0.001958814738423991,-0.060812978130446435,0.13276506732466584,-0.15191883264028327,4.8429095742382284e-05,-0.025415800172896512,-0.02440750190997401,-0.026292474862645996,-0.1966528458850925,0.4742793168779326,-0.05768873797679192,-0.3550384328013705,-0.009444118885480739,-0.027093462580570264,-0.30227329817816073,0.39930494615552287,-0.050459021368806714,-0.17162386084746398,0.02526086793123313,0.0260516186919155,0.004122573405863365,-0.06792499339338492,0.06562377212938993,0.002687257435693498,0.03521176137305203,0.08132383414196123,0.010964615293302954,0.0014441724948004977,0.005759033009074226,0.07172103051872207,0.05360288910558607,-0.1959198665642109,0.09573632250805549,0.015085174356320303,0.22378092800842192,0.0427367587768861,0.05752951880227058,0.043931841603123224,0.26533272420409315,0.007798937353794399,-0.2174657941505709,0.11960574421502557,0.05214413529897399,0.06941423913735889,-0.07433650213845056,0.2367840433862476,-0.0012973332276642324,0.12342359516326162,0.16780595498627804,0.1498142439157668,-0.003963080273455599,0.07810586996227187,-0.014511374224753126,0.2548275682142531,-0.004183495077601407,-0.11269195695839684,0.09391036065526492,0.1875184538769048,-0.036935847152676615,0.24309480530598648,-0.2974701257539891,0.49124462582722117,0.09575067346418109,-0.11378314081002827,-28.339538415553466,-21.368917364875873,0.1545209692847733,3.668120783110687,3.205218313916112,0.06686338732934587,1.0419314854179167,-1.7360680564815258,0.32807462286810446,0.040201878734915555,-0.5832451598402326,0.04374555501785621,1.536390905551834,0.2887106073802292,2.6023811750600623,0.0004191015835967469,-0.19170438239135085,-0.48181227308120206,-48.30051232984816,22.905742289988073,-38.519657576606484,-6.346382789580532,12.76068064642518,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18,0.12742073572943216,0.03977291605768316,-0.022840165414646067,-0.17570074559706053,-0.015915935446869818,-0.0018793646152580838,-0.05964554405360794,0.13535580770841232,-0.15145506136196,8.818749834028718e-05,-0.02517273389965824,-0.022268931231214626,-0.024455043378085586,-0.20253420702758865,0.4770499837919117,-0.05715166342151257,-0.3481562383526286,-0.008195258384611565,-0.02514879169172676,-0.3012230660432456,0.40770704804489016,-0.05013887764207512,-0.17825023949871013,0.028849040257683898,0.02761594275088472,0.0062050005799841315,-0.07015508845753844,0.07272729343097735,0.002648337438863571,0.038914469227949874,0.08635801279154957,0.015459042610775957,0.0013252800865968298,0.008102209107942382,0.07128568929197948,0.06124771615201366,-0.19604537141653894,0.09235556379930358,0.017902485175978252,0.22940648162472907,0.041628683362305796,0.06482236296145018,0.03500773783050355,0.2800700629789098,0.010671457557719831,-0.22087928837487175,0.1197795283591887,0.022405428764983526,0.06955772206588051,-0.06597859309121645,0.2391987329229579,-0.001063077896628517,0.12416919306799556,0.16330583697698842,0.15461053222306376,-0.0038445207483142063,0.07993097772861724,-0.017276032320523882,0.2285526308857726,-0.014475269202598895,-0.07611076145574103,0.09608048582933293,0.15946905963041758,-0.032683309127151006,0.21659246906473584,-0.27415404653186215,0.4668408032653133,0.09950318018991311,-0.11313205529631887,-28.520565989411796,-21.14036064629686,0.2519437545459184,3.3572674969858913,3.3216730265205663,0.05853127027985155,1.118244507300194,-1.4293285134155096,0.22340634611984772,0.03227653617370307,-0.6331508289969532,0.12481595371100133,1.5276204487007023,0.029067300107382055,2.548866242877029,0.0003859968009353299,-0.1922018197112804,-0.2812132845396843,-48.83159232090492,22.959228934776707,-39.20449516800799,-7.06062925993199,13.784676278050748,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21,0.12839400851268595,0.04062155922609819,-0.02259141344738725,-0.1778647789845688,-0.013518837784309835,-0.0018008712621991423,-0.05836635770300825,0.1380935233454381,-0.15085214060463595,0.0001244858322647093,-0.024857729746464212,-0.02014590898154371,-0.02241191452572798,-0.20842859591236715,0.47975215102058066,-0.05652811642898683,-0.34113052175021935,-0.006975812861956827,-0.023009187580724993,-0.3004195725502092,0.41652930665719623,-0.0497291810531726,-0.18497843699972297,0.03244242610845956,0.028288105613834227,0.008291732241960547,-0.07213444625027493,0.07990325541866608,0.0026164451019647155,0.04263954501998974,0.09125718790085922,0.020097358577467868,0.0012099444641474036,0.010500138439800898,0.07076740832236376,0.06810429507858684,-0.1964796294926169,0.09007224095563135,0.02078489975085824,0.2341905534136416,0.04064818408849127,0.07132013703339225,0.026783116434547685,0.2940752870768692,0.013656552963417223,-0.2242732500337613,0.12415362363466897,-0.006065240680541706,0.06960959628439412,-0.05632562843019073,0.23971886125996988,-0.0007948818835044058,0.12388805339198683,0.1577987480118921,0.1585805626685044,-0.003704754398797583,0.08136856099478607,-0.020180238685611585,0.20698038109938466,-0.025003802068109593,-0.04436173737090954,0.0981473781204727,0.13627133044380813,-0.02879112201821954,0.1949762992183821,-0.2549895908711619,0.44574224315852007,0.10265150233090026,-0.11205674178017944,-28.679215255770792,-20.907461527226072,0.3394252715500981,3.068655811369118,3.416513013537525,0.0509232853701724,1.1839439621728005,-1.146470020462867,0.11028162477916337,0.024846996172114593,-0.6868294683117347,0.20462504149939847,1.5156285159031333,-0.23062427317886977,2.493947950202536,0.0003453554021809148,-0.19263710842667706,-0.08387181932266173,-49.38300919185469,23.00054004586376,-39.93613470405575,-7.842034179100818,14.833231043531947,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24,0.12947901955721094,0.04146474367790073,-0.022280012843472478,-0.1800795054376642,-0.010905993146615878,-0.0017230933028353549,-0.05697567210435577,0.14097325785567458,-0.15010649734091025,0.00015744988723021358,-0.02446949388837488,-0.01804104894668985,-0.02018250333038093,-0.21434548821900695,0.4824143926856158,-0.055816236796152656,-0.33398216095041067,-0.005782279349118486,-0.02069410480042668,-0.2998455696889568,0.42575273328834495,-0.049227098112172275,-0.19180748556833796,0.036167034817499624,0.028106148393417976,0.01038002013049237,-0.07382421510318066,0.08709482125646517,0.0025925986454595836,0.04635618662174935,0.09599115034121598,0.024854775457523,0.0010988018321834762,0.01294119526964448,0.07016200116179541,0.07431370651156838,-0.1972297435546602,0.08874138883450407,0.02372932109447242,0.23827869332695584,0.03978445042794468,0.07716942600994371,0.01913342870841283,0.3074475543716248,0.01673609803334423,-0.22763495228716668,0.13339550115370358,-0.03423922267126045,0.06951658812921835,-0.04440127043219633,0.23762866781048686,-0.00047947543932291836,0.12217617736011377,0.15066053277823244,0.1615430074784996,-0.0035340527518910037,0.08230756486931945,-0.023365412998970214,0.18982658489019855,-0.03587835615814683,-0.017065807053658233,0.10005412513806533,0.11736834309169808,-0.025341020702398964,0.17793146284194705,-0.2399218950855584,0.427570365845213,0.10516458638812765,-0.11024540329117372,-28.805511766869614,-20.677815465042652,0.41450798530541927,2.8100010769221497,3.481568608755952,0.04421222918436216,1.2344523178259814,-0.8937182964592804,-0.014483944714676417,0.018052457681782662,-0.7460618912547817,0.2828108571697099,1.5004066391416615,-0.4897845812133692,2.438021307099715,0.00029969061051958326,-0.19299998810543426,0.1069385222116007,-49.94715726189013,23.022408177901443,-40.711051461815906,-8.690569789397674,15.91544994011716,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.27,0.13068408655277428,0.042277112829299135,-0.02190604731024141,-0.1823341930341486,-0.008079282707892484,-0.001645746871366958,-0.05547502794607919,0.14398858684541146,-0.1492154653704539,0.00018723329471901596,-0.024007181221903158,-0.01595721778353506,-0.0177822482086327,-0.22029467104618908,0.48506127512430264,-0.05501430845069422,-0.32672816864181947,-0.004611552754912305,-0.018218883703570617,-0.29948749653328144,0.4353609732487544,-0.048630367043422634,-0.19873575499991503,0.04016889985211073,0.027078971713280164,0.012465517774368922,-0.07515625321614655,0.09422368129077978,0.0025782143822798962,0.05002147194255276,0.10051096632456295,0.02970106568187799,0.000992780249626746,0.015410422215724064,0.0694610387718263,0.08000850405827434,-0.1983060942394046,0.08822941462289433,0.02673094484861438,0.24179974361970677,0.039024219806872706,0.08250736989520212,0.011935771855846078,0.3202746653469812,0.019891035624988063,-0.2309423143859019,0.14830404228384353,-0.06314575480352858,0.0693142691943649,-0.029120115625463683,0.2321727612286928,-0.00010559023633582854,0.11860846846374429,0.14131839709984462,0.16335841199210321,-0.0033257242481248284,0.0826634715747172,-0.02695832912371543,0.1768091058350052,-0.04721970194401237,0.006049643599716603,0.10201558473612948,0.1022551325558787,-0.022484925212040707,0.1653383496142169,-0.22910587288401985,0.4121136501400997,0.10689819740491657,-0.10739459631213322,-28.88773158885698,-20.459974062197368,0.47482338145442726,2.5908153966941145,3.5069431216845506,0.038571665516142106,1.2642422525282582,-0.6781298843223842,-0.1545659093902596,0.012032228789459342,-0.8128867291152035,0.35895507590211767,1.4815770589317647,-0.7476556214370523,2.3815029619032266,0.00024164608846003252,-0.19327335122189188,0.28663673008896545,-50.51574802967999,23.01607800688355,-41.526494112404166,-9.608469213111762,17.04052391019078,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3,0.13202262718639304,0.04303265080137436,-0.021469698934735413,-0.18461508873469593,-0.005043616784063268,-0.0015684954711112633,-0.053867636166185236,0.1471311023925382,-0.1481774108292047,0.000214023550384506,-0.02347047143101419,-0.013897649116591613,-0.015222864891632965,-0.22628635160512084,0.4877136022422292,-0.054120566078973274,-0.31938214671392795,-0.0034610625933969605,-0.015594858092061757,-0.2993356186632017,0.4453401154942899,-0.047937427597008565,-0.205760679568173,0.04461802112062604,0.025184599069174307,0.014544945850199869,-0.07602985668491047,0.10118886412764057,0.0025750466751898213,0.05357972599646509,0.1047505182375583,0.034601818041641086,0.0008930085221830013,0.01789032636296558,0.06865228889811484,0.08531277723332449,-0.19972268529772497,0.08841090393088583,0.029791412390698265,0.24486739759638312,0.038349672050511485,0.08746752038362862,0.005062595669325483,0.3326380748511842,0.02309798154713556,-0.2341641522752659,0.1698572300933101,-0.09381793182546971,0.06915650731704659,-0.009233915529055281,0.2225914383755132,0.0003355817041033049,0.11275793608042584,0.12923787410266385,0.1640086354964545,-0.0030764074228653016,0.08242056007186349,-0.031148843873211263,0.16758938721794436,-0.05902356089704597,0.02510715408136832,0.10467974824532433,0.09028498559534981,-0.020530580219599415,0.15747104461163275,-0.22281390577211369,0.39919203404110704,0.10752393402981397,-0.1031366820952826,-28.911894337124917,-20.263678577509754,0.5183220329338354,2.4230548292030316,3.4807278604254055,0.034171818165211,1.2666803812101097,-0.5077731758350695,-0.3139812722872783,0.006920525369525581,-0.8895127846438922,0.43246011607831386,1.4579227754911368,-1.0030156386051332,2.324927390653772,0.0001391970895163239,-0.1934236468182925,0.44868693886001265,-51.07906970271438,22.97070590590016,-42.38045444534762,-10.600423982276856,18.218261879349967,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.33,0.1335140393270958,0.04370375263480667,-0.020971109702644077,-0.1869042949592194,-0.0018076185656960893,-0.0014909420473218757,-0.0521587622438189,0.15038993202635736,-0.14699174851600866,0.00023804503936941725,-0.022859583136060544,-0.011866114409134057,-0.01251265112613708,-0.23233115336885993,0.490388525798829,-0.053132611933831536,-0.31195486829900065,-0.0023290499540792554,-0.01282910854040243,-0.29938427330831685,0.4556785305704624,-0.047147716609967666,-0.21287842715031674,0.04971373802342534,0.022370061114410214,0.016619641069711266,-0.07630687415078213,0.10786660727890596,0.0025851141263129205,0.05696246407887787,0.10862765446063821,0.03952207710653472,0.0008007162994970422,0.020362943165121484,0.0677178235819185,0.09034045884986282,-0.20149339212463635,0.08916411855332687,0.03293180483805799,0.2475759471642436,0.037733754643923506,0.0921916517219776,-0.0016218215038379278,0.3446138358724174,0.02632369956802998,-0.2372582527381244,0.19924139424800558,-0.12732481587584488,0.06945876276978424,0.016713840474587016,0.2082795916289122,0.0008469488337472519,0.10428689349737219,0.11398524434220292,0.16380408692279147,-0.0027904975188519643,0.08175053816556499,-0.03631596363408107,0.16133121221830038,-0.07114853418889311,0.03999295867389563,0.10942030318361162,0.08044793490445201,-0.019960487217986156,0.15528506633258843,-0.22161135207363714,0.3887912169516312,0.10639111248929112,-0.09705452768639589,-28.861117187290112,-20.09989632764965,0.5437244430961665,2.3218819459328324,3.3889841527632143,0.031171130730826755,1.2340292428722082,-0.3917610034076787,-0.49654675280742516,0.0028355443744907216,-0.9780040348690482,0.5023655641962934,1.426043129169803,-1.253944721131369,2.2690052660882856,-0.0001085539714151047,-0.19339383297909585,0.5838260490446271,-51.62432762751256,22.872659031659822,-43.271516715052776,-11.67408108159322,19.459548162073723,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.36,0.13518476872262175,0.04426026213395072,-0.020410007584059933,-0.18917845872731573,0.00161583128513711,-0.0014126263695821155,-0.050356030117304926,0.1537513483800845,-0.1456586625245821,0.0002595550805873617,-0.02217511935675789,-0.009867264068947175,-0.009657239269644725,-0.23843998881336903,0.49309944301823533,-0.05204617951582455,-0.30445518674265937,-0.001215001753257738,-0.009923602429043773,-0.29963237817029825,0.4663668577418914,-0.04626225362168641,-0.22008352380737822,0.055690979850865505,0.01855031663813487,0.018703403952804794,-0.07580545893654453,0.11411499502777332,0.002610522591325338,0.06009107088379903,0.1120472117909043,0.044436199714218465,0.0007170013739314833,0.022815459310088434,0.06662834467289606,0.09518039521641183,-0.20362784815030313,0.09036390731354374,0.03621441393356634,0.24998938521137717,0.03713494002738392,0.09685020371195525,-0.00827016206604704,0.35627757238096636,0.029515432942708714,-0.24016988856871627,0.2380277247267415,-0.1647671223635072,0.07132125613597395,0.050315436778166855,0.18920029403818717,0.0014035047894487285,0.09319139777833207,0.09520491256148489,0.1638666056998126,-0.002497543768784194,0.08129482691742673,-0.043345736903049215,0.15570860318969437,-0.08339882641867646,0.050083906289298596,0.11847773269720818,0.07091709574033267,-0.021579759839823964,0.16113213266494597,-0.22643703520986946,0.3812452586726067,0.1022097916347775,-0.08872614387382782,-28.714699018587783,-19.980443369010864,0.5516213427333373,2.306569111129726,3.2164295419030324,0.02968375441737806,1.1578626132219,-0.3402835663656515,-0.7044108889866924,-0.00015207104421906853,-1.0794284516764066,0.5670743024056786,1.3771608582899226,-1.4979075147204057,2.214514867185398,-0.0007802447765715363,-0.19311379455378166,0.6790047003903782,-52.13210951974376,22.704910278810637,-44.1984637078278,-12.841169789283036,20.776616618672644,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.39,0.13706972307040177,0.04466848122296761,-0.019784716334953413,-0.1914073386023117,0.005209561400604678,-0.0013330475375318515,-0.04846942573279046,0.15719844915511696,-0.14417809658802572,0.00027881733241340046,-0.021417490233229555,-0.007907424891973037,-0.006661689670281645,-0.24462388320165493,0.495855435753302,-0.050853117138390073,-0.29689167980015174,-0.00012037533629206195,-0.006873077398286664,-0.30008427636396856,0.47739830564612573,-0.04528480182093385,-0.22736847399392615,0.06283181159266775,0.013607302967229652,0.02084304163688401,-0.07429599583319953,0.11979100384891894,0.0026526277350088,0.06288681281714899,0.11490335916774884,0.04935219788521284,0.0006420750608679575,0.025254304117611235,0.06532797256580458,0.09985165331210266,-0.20612981294286342,0.0918664245022227,0.03976874591448259,0.25211689808358717,0.0364875472321892,0.10168416769190364,-0.015063273122343124,0.36771493014114454,0.032581726691752036,-0.2428316728849311,0.28895833172565943,-0.20798565930654433,0.07829994348472269,0.09208548223712754,0.1674766758493238,0.0018156202619881157,0.08077670345697996,0.07191370651042206,0.16776978341450643,-0.0023429788538100738,0.08315985985750096,-0.05401757865280388,0.1471301776610474,-0.09590579226621188,0.05306076538457205,0.13393040497444275,0.057711046052610016,-0.027636601123731452,0.18074379324190204,-0.2391169273672631,0.37916194214540155,0.09197666206273425,-0.07861695272822544,-28.446205615897057,-19.91830019299928,0.5477574497167479,2.4001586553960075,2.949469116456138,0.02958632284540387,1.0308922318815195,-0.36536008788925667,-0.9340209604150601,-0.00216054188954694,-1.1914842792952491,0.6241963450634113,1.2934361446304659,-1.7328846222741539,2.161563761386086,-0.00245042457584509,-0.19258467864106124,0.7145667697491196,-52.56986646028294,22.44662189507088,-45.15840120226867,-14.120108049681054,22.182425425737797,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.42,0.1392147399167349,0.04488951321860861,-0.01908895513671064,-0.1935533415432943,0.008954020524336637,-0.001251834647245798,-0.04651012231516471,0.1607102722660088,-0.1425465378463963,0.0002959709032710101,-0.020585017235829468,-0.0059962015357864235,-0.0035337229110236224,-0.2508940928029804,0.4986591831772148,-0.0495395173964786,-0.28927623291619675,0.0009493781396622558,-0.003659882953611843,-0.3007513797922694,0.48877099929829093,-0.044224571024324824,-0.23472417943792948,0.07150056154443753,0.007367733188033322,0.023192039941425692,-0.0715334313660857,0.12481530412439866,0.0027070963428684437,0.06531011392085839,0.1170607703630615,0.054385291387648034,0.0005717856952536552,0.027749099913336264,0.06370744520622046,0.10426555864193408,-0.20900698671084977,0.09345824746375986,0.04378665806371587,0.2538482294651655,0.03565844919847726,0.1071064814891607,-0.022236780943361015,0.37908978840550656,0.03534102655363407,-0.24519018146677787,0.3556849931999366,-0.2556641744129564,0.09290887964701255,0.13875397392054722,0.1427535793864152,0.0017890980157271308,0.0669231122867604,0.04116517180568735,0.17649230390140147,-0.002476840783632195,0.08802535050570803,-0.06983493617934755,0.13759366525258088,-0.11055071674828909,0.04120458455030018,0.15395965935021394,0.029798014081238833,-0.03998485629881543,0.21349825431849467,-0.2623043874561972,0.3843609335376641,0.07828784753564832,-0.06621875163000368,-28.021934925280533,-19.92615534826117,0.5328489170977851,2.62191640154471,2.5905153856174983,0.030626730547937978,0.8537603301764036,-0.49163868028227736,-1.1597708094115406,-0.0030571936710340093,-1.3004903009825637,0.6746385472345622,1.1804496165589888,-1.9617372117366345,2.1076769255163956,-0.004990084792257897,-0.19222465404994787,0.6767606992564247,-52.89527569015109,22.076024632194052,-46.1481643813147,-15.320625964767228,23.688872435957702,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.45,0.14167987325694795,0.04488044745727795,-0.018309575946785558,-0.19557446590774838,0.01282695786951637,-0.0011690115687455903,-0.04449058809648087,0.16425914403152578,-0.14075613603125559,0.0003108953174233508,-0.019673321422974243,-0.004147829622161222,-0.00028192185303827725,-0.2572637980493794,0.5015000147272228,-0.04808735396115193,-0.2816339678195687,0.00198314524494764,-0.00025454008005037707,-0.3016545571692808,0.50048961779064,-0.04309388116493372,-0.2421394817583998,0.08217111134043563,-0.0003021920443553698,0.025979306330836067,-0.06737081214846928,0.12909791150599112,0.0027607692833402577,0.0673178072894612,0.11829572551723212,0.059680060504690075,0.0004974804717446893,0.030389860428507505,0.06161239712084003,0.10839336859951151,-0.21232350821329846,0.09469438500026886,0.048405447844222294,0.2547421698876027,0.03445890350951279,0.11351142911871553,-0.030105912567046932,0.3906206164116365,0.03768966197970352,-0.247176744015678,0.4352634029539679,-0.28308160681910977,0.08312323072922823,0.18654072333703553,0.0764213814760808,0.002708359050151543,0.028553166418625153,0.005999208365466302,0.1505370939948918,-0.0016570308246479648,0.07273916602604658,-0.09157148956361993,0.12981625201486935,-0.132579248422239,-0.005700620644653043,0.17095319662220376,-0.0477746733857245,-0.038842772077259724,0.19134709949750572,-0.29389644568300355,0.35881107586828875,0.10822066442688083,-0.02851558401107468,-27.41286812955533,-19.999398006825146,0.4328410096994282,2.9713982848102534,2.161723791060002,0.03504338623693145,0.6315760021435669,-0.7820320352184547,-1.3279593453871912,0.0006437633139690571,-1.3831170000354487,0.736026595509134,1.1826679457579476,-2.194158925943001,2.049083764892983,-0.004172506689147196,-0.1933596819150337,0.6277967224608454,-53.13186031042177,21.578943296040052,-47.200609142990885,-15.33561891861998,25.316099324739564,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
