u_LRHip1,u_LRHip2,u_LRHip3,u_LRKnee,u_LRAnkleRoll,u_LRAnklePitch,u_LLHip1,u_LLHip2,u_LLHip3,u_LLKnee,u_LLAnkleRoll,u_LLAnklePitch
6.1250400573290955,25.41264406975202,2.0095359689200056,19.699859610016137,23.29851906990687,72.66148753362602,-0.2909205745845941,-0.20197992909923393,-1.0081710717944552,2.933314210292475,-0.015638852472434198,0.023994789249566013
12.294380423145691,33.26313833183486,-5.755168139115594,22.293972054362747,26.211384670201316,101.66212158432126,1.763404898906426,0.11802323981247607,6.819734114771419,8.28965774460997,0.00850157011665719,0.5246714839392435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.632770862479592,7.798871491217937,5.767000530998467,-25.342114158237052,-0.5332373857895625,-32.107911825034265,-5.462164511042286,7.854853725755689,-10.640358909513354,-13.964284707951569,-0.5428381060339562,-24.20444987330018
16.951515916170692,1.6744007760041344,-68.20665634692314,-19.636031850577258,0.005301596291800428,-2.7593040244232863,49.81111174357693,-43.199056277342265,65.85885005935235,-45.174126368336026,-31.990314610696338,-103.76734709422958
2.7792378389097627,0.4290956200772514,-10.986545287383555,-1.0484018378226512,0.013790975728624987,-0.6037205346284699,11.24990827179515,-24.34341747407364,8.332896986764155,-44.40480516361661,-23.42440170623361,-65.26815956601455
-0.9896032717780756,-0.6014247416213512,4.132168963400881,4.493081136406959,-0.02518093860536647,-0.027048635266303283,-0.7633709927857787,-23.277114680245607,-5.688516175549397,-37.480899869133694,-21.723974780761168,-35.323685480624704
-1.387954518627975,-0.13060067749293777,5.496512807884922,4.835457702042383,-0.007690726092124162,0.009261904792073967,-3.3013625583373294,-23.522804023632283,-6.269565207424182,-28.772708623409045,-21.94212303456864,-17.263661631429187
-0.9649236270663573,0.09967497416894217,3.7831924697905284,4.1687653041233546,0.001641362543404166,-0.056488324260369004,-3.198898638768751,-23.644661230419892,-4.152595899446751,-22.521467550669808,-22.44400996022244,-7.394733255792431
-0.5114564717823388,0.10405810936495954,2.0174703018396927,3.5981430960070027,0.0026637739616833223,-0.11167730550110799,-2.5789810960826354,-23.677743880428114,-2.245385924661947,-18.713709920749526,-22.883135433454953,-2.315869036438024
-0.16074589789206586,0.055000528638101176,0.6632952155485367,3.2342292589136474,0.0015180148172646017,-0.14517640411217142,-1.9497783464399736,-23.70710979748581,-0.8890529224738751,-16.39163688545227,-23.197743793635986,0.32382305736064604
0.10752519920399854,0.022055690255406164,-0.3684582384544001,2.999829623046929,0.0007372475234222672,-0.16457483545354826,-1.4010925060327195,-23.738434316886938,0.08531025538938197,-14.801257996402562,-23.37749813602683,1.8929506301372037
0.32178335837500677,0.015492307212744728,-1.185744938181988,2.831379096935441,0.0007223320586391372,-0.17587309854932043,-0.9412986693286615,-23.752000864816907,0.8259896747861059,-13.539209248467285,-23.420979161911024,3.0734760865989954
0.4974852284971156,0.026255716808151617,-1.846503482098404,2.6958351108742487,0.001178915881229434,-0.18194937446061957,-0.5636593342958643,-23.725273598816543,1.4065360948241654,-12.442464256623097,-23.325413301592537,4.136030185639877
0.6399985705117007,0.03085401530577144,-2.376081100812462,2.5767625233139997,0.0013066608460556356,-0.18397502737170324,-0.25511131927284947,-23.621417596887827,1.8552256354990033,-11.474086780271156,-23.084844366318876,5.134499823675852
0.7471866435458855,-0.014078894151808678,-2.785311566462891,2.462686873826221,-0.0003713154617511136,-0.18255726584336252,0.002684698715274657,-23.373529287290506,2.1810191737961144,-10.645363684830844,-22.70548696119079,6.034197615700807
0.8205795640929153,-0.11868628931028037,-3.1013164855210125,2.3333675333578743,-0.003931749127740983,-0.1794990446297551,0.23637408766095952,-22.945110285941492,2.4100677041356278,-9.953773661169707,-22.27270084010219,6.809023859020011
0.9199934983600015,-0.1210273146550659,-3.483488491155279,2.2479758049093412,-0.003967209749056102,-0.17489291432365475,0.5244904350885823,-22.868356400555335,2.7064595948341523,-9.435417647401616,-22.147553625372478,7.612344711614129
1.0846732039180393,-0.01985597319563831,-4.063754865022109,2.1558249883572684,-0.00031856929863976005,-0.17412593851424477,0.9227112567904724,-23.156190725766468,3.209294288113419,-8.944170544626564,-22.337876711890406,8.604786672626362
1.2612004459510218,0.0228557172286057,-4.719073728666676,1.9848645899952688,0.0014674870416270425,-0.17902903615511895,1.3661755112131753,-23.290927078653844,3.797276953652505,-8.363731273834777,-22.488405211664137,9.763808448540543
1.4341376993920076,0.01713738159924076,-5.386774161191434,1.7694988481940506,0.0013365879184818476,-0.18656449094284894,1.8101409178742698,-23.31309987404073,4.409482340393148,-7.688046767164641,-22.51218552199587,11.172666950645274
1.6008646851759114,0.004872672778685878,-6.034455865659417,1.5282220174837968,0.0007632577018581024,-0.19564187104233266,2.2063054733208305,-23.29467263056494,5.022091143147347,-6.828982721584462,-22.400056442012843,13.047766782498861
1.7551502480161445,0.0061321174343258395,-6.625059270186692,1.2771534975204695,0.0005145195438779221,-0.20575279900307505,2.4765112353268504,-23.28706089125034,5.619989515161237,-5.571030942232869,-22.156380945785692,15.865951622547811
1.87656661903731,0.0242220882755603,-7.077347002699545,1.0459310506281305,0.0007587496983985585,-0.21575732400576006,2.469677827617245,-23.34216477384165,6.16568242621231,-3.5063403779854436,-21.7835400655301,20.542975355143117
1.9078213646442066,0.046643839020102176,-7.182425580301405,0.9096962688727719,0.0011052736783210048,-0.22104894306270345,1.8875979622506247,-23.528861793148643,6.526387741234432,0.03618668721301133,-21.283063513466377,28.660862706359843
1.6842131856390148,0.039391493270528426,-6.343647595288363,1.090756801209549,0.0005458014111763203,-0.20275884049180995,0.10801001609023048,-23.930144776465788,6.222324005831655,5.987438519441389,-20.676508026355783,42.69767149643189
0.7535907291183924,-0.004250041952776885,-2.8564653510292666,2.2506697501357302,0.0001554121405957406,-0.09404921373411898,-4.258429230533639,-24.66491811692299,3.7008930231252974,15.26776162536693,-20.100578655199893,66.12230342682086
-1.9377942100769712,0.20524304604257626,7.532027480228607,6.126516680235387,0.016375611152098856,0.29799715857426823,-14.22890778762545,-26.189478460475975,-5.150758074091368,27.949228402776026,-20.14205343540043,103.12980245043302
-8.469605319782564,-0.751316650707904,31.689711597622992,17.94169648709521,-0.022396578360847484,1.4409475102264946,-32.588381110245976,-33.05752066732048,-28.001076189807293,37.67904453543113,-22.271929406618845,160.18370446812293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.120517355641875,-7.2979413151131025,-7.496420766142453,-9.025339215403573,-0.24503578716789604,-17.955264798483057,4.030614908065051,-7.327821902177737,3.789299714407064,-20.492122732602034,-0.24995579375656485,-19.879687683176947
-48.03138722863826,40.2749429828025,64.97777118042546,-38.82965040981228,28.726451642526545,-91.5169379379055,-16.722263135502796,-1.808129987878328,-66.8262243067438,-18.59668892975818,-0.008196861528635944,-2.7024973483919883
-10.807045294086866,25.202928117618278,8.330156979409026,-44.10816868465778,23.312512522352893,-61.35699909338119,-2.744388065927206,-0.5234513973295991,-10.845779494340823,-0.38218682818852473,-0.010713497418487516,-0.6116886019781189
0.3345960379620982,24.393815439456123,-5.155260059413047,-39.550372476066585,22.704352080001843,-36.16470657191846,0.8416251598309286,0.42078513013100255,3.4901843335922655,4.989764505228041,0.0193286923028437,-0.0473652089278782
2.488953336045334,24.433938788233288,-5.433137790328476,-31.99813697937208,23.13905929136957,-20.254980752361444,1.126854065183703,0.07124045630841665,4.452282977665519,5.247386190663491,0.005190401717972239,-0.014116666088181122
2.300768901164149,24.3496792637461,-3.217520067026455,-26.288766032410045,23.527684612594445,-11.06157800976316,0.6669777751651508,-0.0947564583879691,2.6158813871525246,4.576087502921519,-0.0018362323734605196,-0.07650575850523518
1.7382971154925533,24.230728931762126,-1.3040271275186002,-22.710314921045917,23.745563766675566,-5.893797932664955,0.2142753350348878,-0.09214789905483442,0.8550975597155663,4.037086300314802,-0.0024583815983024574,-0.12586312994388804
1.2148700393073673,24.14121529870697,0.04110417708027066,-20.4668060420157,23.821856598883763,-2.8214185408942805,-0.1258182673949845,-0.057539635625185714,-0.4613801162469107,3.709459578378907,-0.0016693761821998053,-0.15361012071873006
0.7753276749942833,24.068462338641417,1.014937749365638,-18.891601177951856,23.78167198062621,-0.7029655996890466,-0.3850716934564644,-0.0402993116788904,-1.4612725969622198,3.5028239149069424,-0.001313106400824319,-0.1682915273557128
0.413438711535965,23.983169901701345,1.767804658594567,-17.62290687550296,23.634196786585207,1.039091620724546,-0.5938535556774795,-0.04444232792431715,-2.259211340929954,3.3508790269535234,-0.00158701547177362,-0.17595507648512923
0.12295973488012159,23.85698618234736,2.3652184332841197,-16.51105340148303,23.376512900554335,2.64140749438439,-0.7655482392952906,-0.060669136303033604,-2.9063736950431687,3.2216790925686913,-0.002205259077767893,-0.17918556896615323
-0.10315019969038258,23.647961997324774,2.82501376657772,-15.517243767311363,22.999075465813323,4.157363251117556,-0.9018149673346452,-0.06691803821632443,-3.4172825348316214,3.1002592319619846,-0.002444532087002848,-0.17882482126697727
-0.27848292883769254,23.28443074487455,3.148669523443637,-14.643821189860832,22.50460557702181,5.5605511301349715,-0.9965032994426298,-0.021783374642465606,-3.7943605223895087,2.9744413192247148,-0.0009260337948692869,-0.1753933030530584
-0.43168110322325093,22.73312824275873,3.368677945285133,-13.87708016212151,21.976255852561742,6.827686924927628,-1.0522293266536906,0.07981289428618808,-4.070385434312887,2.817622920955925,0.0023140409342170573,-0.17146972049216408
-0.6605914692882316,22.608237232458286,3.7082334015972553,-13.32820309802823,21.7723192009278,8.143824910818072,-1.153176521880801,0.0827975582531621,-4.464618807425322,2.7283806537308335,0.002339150597857734,-0.1671164171690884
-1.0213907576091255,22.93945184499361,4.312814317466502,-12.867079773022802,21.898943346261152,9.678632107017403,-1.34172584152862,-0.013331629305122465,-5.116929375413031,2.6621557178371944,-0.0009621238214136139,-0.16756972680856688
-1.4211525530448588,23.134497739295746,4.993541706954917,-12.308226145229057,22.00123444264834,11.382336231281071,-1.5382737621975606,-0.055936870071199435,-5.835991449576718,2.5136975623077658,-0.0025792214503170753,-0.17421302124077562
-1.8049936290752957,23.224325303596412,5.671629056846143,-11.655842848505674,21.98855961457315,13.328786321823374,-1.722577108879272,-0.05233304718779631,-6.541300229194171,2.3261328444862905,-0.0024178670974089878,-0.18269445269094525
-2.1264447666306707,23.27701138899456,6.323122912664734,-10.842421061451955,21.84517420653741,15.691891789512722,-1.8942730888702197,-0.04336100077420358,-7.2017687880615995,2.119873828508018,-0.0019001820782242873,-0.1915811239359254
-2.3216917724333896,23.33835550258809,6.941182610623923,-9.696814708747947,21.56654071122368,18.848383274149647,-2.051478569378902,-0.04797461707204888,-7.7925117070571925,1.9096576558653646,-0.0017389131590654096,-0.20038633822199925
-2.273370515868773,23.446896740817763,7.509190363214137,-7.895211692928988,21.142911064039637,23.5186527565757,-2.18128449472795,-0.06653443653877339,-8.261031941798997,1.7193117729486393,-0.001977502266676154,-0.20836258619619305
-1.7539975744113376,23.638204192339664,7.946369868392659,-4.904875589892329,20.55786689962424,30.939153280105025,-2.2409004056774027,-0.07746837296154599,-8.464013578231707,1.6063414371350309,-0.0018348141906624378,-0.2122936758100253
-0.27424420623361445,23.928176732197155,7.885872170116261,0.0028134710571677533,19.809023285292444,43.01988415012419,-2.0938145715089607,-0.03158357731258864,-7.93914259920962,1.7503694098781453,0.0003782665931929884,-0.19669455649614642
3.365948382002942,24.371383487467828,5.949215190363435,7.461531945984204,19.0288346913808,62.35557713820215,-1.344071122764769,0.05280573552392224,-5.190435839510156,2.7447924309978284,0.0024270629359254025,-0.09907685968769044
12.075382188632899,25.70650399623259,-1.906974116645991,16.923221518994627,18.949718397065148,91.94382429100582,0.9464420479195949,-0.3575291073454576,3.8840203188519826,6.348415160793612,-0.024177392617025745,0.28170831141416147
28.44688462272558,35.27943575113225,-23.343799716238433,16.254990010097135,21.379094902206585,138.8165154715216,6.890677162738305,0.6740301123054047,25.70432448098636,18.704543842679033,0.02359251959718168,1.4295311148806134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.8566686105631005,6.808241011426664,6.15690618756486,-32.761233594153026,-1.1140638758313313,-30.275443061883646,-5.458062806894529,6.960352749761713,-11.282404418046921,-16.139899920903236,-1.1287900163047386,-26.530326610436223
17.95663447046867,1.4461838883220066,-70.63538082152647,-16.900564153519948,-0.01026186293522616,-2.8032648181592226,49.304233404009565,-41.96314048402417,68.99663706798847,-47.20972835446547,-29.20614938957861,-89.51295341614808
3.0290974590347117,0.9271363778813188,-11.79487550702547,0.42187541004609697,0.020690870741352622,-0.5956495130422667,10.526206215488717,-25.76324267165717,9.368861090220813,-49.2704550011212,-23.898003586030075,-58.33589589098459
-0.6270301897751771,-0.3065940566264506,2.5765761053080345,5.570068192766745,-0.01307718042034546,-0.016017044272152104,-0.7487581369809532,-24.033529247460393,-4.074878363842759,-44.34909964962966,-22.716728806940353,-32.60803817144763
-0.8576676859021025,-0.15279350457342278,3.3815471406336512,5.658116938068317,-0.005627056056232002,0.00887108704897119,-2.735356509547592,-23.752575183079298,-4.19563615375002,-36.79772951994784,-22.695952102410235,-17.244605043121663
-0.37388377248037147,-0.02517083916729581,1.4757329964206867,4.904295636608644,-0.0006288315767866523,-0.060564292515398285,-2.356284940108092,-23.664839533976597,-1.9451760477231559,-31.340765684047582,-22.823344844367547,-8.959754972950634
0.08390068949036325,-0.004833871950020714,-0.2993246255063354,4.319716859057408,0.00022613715352134124,-0.11446322519067789,-1.6399116826732443,-23.646521880712097,-0.05789204877566822,-28.05659866886745,-22.923845647628738,-4.647582646266092
0.4221758590863374,-0.011574053551865925,-1.6025001246035881,3.9548476666240093,6.246740241088734e-05,-0.1454956401011197,-1.0077273877985224,-23.65623486447917,1.2411172003984086,-26.01501012945355,-22.965296769647217,-2.21302906923859
0.6739359331764354,-0.012569536238303076,-2.564876270683836,3.71289263038082,0.00010321166943724674,-0.16263671411218297,-0.504140443734677,-23.650370889082453,2.156163525347649,-24.510400387788934,-22.9292356363256,-0.4876918391141093
0.8687229139943591,-0.0027368952627348586,-3.300108694894476,3.5283543408382383,0.0005236000019512937,-0.17197064942037688,-0.11839104981690478,-23.60000460922793,2.8357372536907373,-23.190706483445222,-22.798464944689435,1.0704530409755566
1.0202529066314532,0.013547843956358921,-3.861758457833777,3.3701972696028952,0.001161950860597874,-0.17613181301346242,0.16363855047886589,-23.484325953417294,3.345167971428811,-21.931099594774377,-22.554760476342857,2.64166373008329
1.1311621365881768,0.0183500514378845,-4.26919350862505,3.223122090149393,0.0014099174026758125,-0.17608681680905505,0.35856438341589403,-23.26765974598679,3.704289387648759,-20.71837830653881,-22.180050750431448,4.220619208168868
1.1964175426582135,-0.026508635912964162,-4.531315962922259,3.073430958054086,-6.201464673315926e-06,-0.1725739583916608,0.49069061750865123,-22.88329481137103,3.918422889552858,-19.577285808091286,-21.675352804790574,5.725574976306611
1.2226047948579322,-0.121533915161587,-4.69375421542597,2.8920867077408094,-0.002858233698651592,-0.16868369844882405,0.6013482833389164,-22.311438708539846,4.030429566338012,-18.5177896926669,-21.137282972084485,7.084387973318908
1.3085041413342542,-0.1269723924558952,-5.028872867847746,2.7943217698297014,-0.002996854859546929,-0.1655217323421133,0.8092791988856638,-22.23484344651073,4.313165337084809,-17.785632864938844,-20.968695678347792,8.496543976859128
1.49348367444898,-0.0393401353463626,-5.667720501454532,2.7313438301542514,-0.0001770575147786661,-0.16793214797204548,1.1718277701580313,-22.671102404540186,4.901325669148704,-17.253462019269072,-21.171873232341518,10.109628900182553
1.68449342985044,0.00247193048428219,-6.367751532871997,2.580065423431169,0.0013327137106054626,-0.1761465287512623,1.5813125845180644,-22.952299997935906,5.556180478510789,-16.626412654247144,-21.344266305628604,11.810795646760399
1.860929574640341,-0.00046472286275457957,-7.046885494347365,2.384897688207067,0.0011486286306234667,-0.18568581261187392,1.981623801266835,-23.098752218673322,6.197642095515967,-15.91503083833582,-21.380464161294615,13.664972275546669
2.0244643973007412,-0.009061153133299391,-7.67944062176139,2.1661541415186933,0.0006072691864441187,-0.19533310469773293,2.3285703036660186,-23.18015411543628,6.807283765414602,-15.058921507420605,-21.261438191600405,15.841341060915857
2.1740445619998003,-0.004335898474512989,-8.243067641043575,1.9391248147745312,0.00041094402317762106,-0.20474934170214967,2.5575534277689935,-23.24600441159366,7.381660535822406,-13.887666148655853,-20.9777611595155,18.726762434120637
2.2954042921446893,0.015908581712949933,-8.679476028700448,1.7310958624314239,0.0006596296281851822,-0.21305213638328188,2.540183550950237,-23.34139683120976,7.901296207111484,-12.063477507191301,-20.507603825704088,23.09089327117766
2.3423068991592597,0.03643151517546025,-8.827972690676157,1.6078105666313944,0.0008078004888341951,-0.21652280183915568,2.018985620120107,-23.518551985284496,8.27544715891125,-9.006611273091943,-19.813276197264834,30.301578654946205
2.175457010532087,0.02202394284352805,-8.203171469772897,1.7607128027948797,-0.0002657347104803444,-0.19918453164251831,0.4480996376987682,-23.833516250823095,8.130379289252787,-3.8706551143250367,-18.864327160928703,42.553016785698915
1.4025111640495709,-0.0012778602276744223,-5.3148806629398635,2.7864203544977038,3.362129611729953e-05,-0.09996313494611024,-3.4479671709998674,-24.40960594618161,6.126189352979845,4.238623603025506,-17.769198788255082,62.98453265059231
-0.9155112110251304,0.3914399995264441,3.8164395923575354,6.406405190121454,0.025446571669514997,0.2739284366169115,-12.61219141775808,-26.010950400534085,-1.5962338765801816,15.253618786721695,-17.260172107498715,95.56625721263973
-6.980290310166377,-0.923898027534506,25.427228126644422,18.898506505722203,-0.030595908902045034,1.432814264597669,-29.618844105473066,-35.121478826880846,-22.231850434187496,18.119375955950968,-19.157294781415512,148.769162203378
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.545348235302284,-5.801163795985672,-11.387953364785767,-16.33968841331032,1.0741713575000107,-26.888310100935552,5.992018120803798,-5.666217733607592,6.455330673433505,-32.38509693087983,1.0824289181044453,-31.667233660404847
-48.83369218075072,40.710558635009455,68.78694068762967,-45.07192346525598,27.477028613338447,-87.30906851614475,-18.023800782660018,-1.6775395213501876,-70.26450750247264,-15.702433891994197,0.0033894223319546964,-2.7881179343067637
-10.357253220277121,26.364171493849433,9.58568228398322,-50.14116958639066,23.972233670164027,-57.63690287913048,-3.104036622436154,-0.9259547363047189,-11.995320873808028,1.1320116196178283,-0.016738864207826862,-0.5927880005718917
0.49950666418432754,24.67161521465496,-3.347419364116107,-45.77479238242782,23.329480305402097,-33.035150514841575,0.4393555223731469,0.2265831444869199,1.7934357022816416,6.051218191368825,0.010426427084533119,-0.02298686463065402
2.2983000939626503,24.259467270889253,-3.230244345604533,-38.576128875772085,23.34424019317454,-18.2017473938691,0.6030616602472746,0.11669279959049411,2.3403549943062973,6.045642228136432,0.0040826286086735695,-0.00289308638894124
1.8961643979926182,24.075757397646818,-0.9577846130332615,-33.42151460608409,23.356142241834146,-10.101479470622868,0.108981283596987,0.013442030462365612,0.40789615801107687,5.296824564079152,0.0001296010156202155,-0.0704281894895228
1.214986949892047,23.99819194399207,0.8917314633605204,-30.37987264489859,23.312532640899164,-5.779767881020369,-0.3407629332586988,-0.009080931853276854,-1.327504319570467,4.74475805367069,-0.0005903161471600989,-0.12045010635722754
0.6223644557544258,23.963330887719838,2.1649400448032865,-28.523538729404564,23.218881634905973,-3.2384511237995453,-0.6723925631263615,-0.01274326410334947,-2.5992721284021045,4.406349052493059,-0.000632303216267925,-0.14825227948332925
0.14902651073109247,23.915233694692844,3.0755414438456485,-27.161925886946396,23.065425174857843,-1.365190494960501,-0.9220495006901074,-0.020456225624043638,-3.5496678738417513,4.178235111947491,-0.0008706517362450046,-0.16321561393436207
-0.21347292722992464,23.81913298151907,3.7614697500684184,-25.953064462977444,22.833780739446144,0.35701460212850666,-1.1167851174486938,-0.03510649975307711,-4.2827402553133025,3.996893118967023,-0.0013986286766607685,-0.17104730626305437
-0.4735491810440714,23.649579233146472,4.276388043247852,-24.772639484655997,22.501711874066405,2.10212317386195,-1.2671447792589907,-0.05295102963659549,-4.840507949747126,3.8334097157786324,-0.0020799365681580637,-0.1739701646864117
-0.6430423477390256,23.36544526088858,4.630875629200447,-23.601423368929282,22.047527438526682,3.865305913911403,-1.3725437861004381,-0.05728411378813456,-5.232749176881199,3.672724629186219,-0.0023673582917987795,-0.17268705040708682
-0.7446765404705298,22.894093580037193,4.8243150967820165,-22.455595134960983,21.470424296013856,5.562671169000753,-1.424645595783985,-0.011333931302656532,-5.462044365297922,3.4987940466328857,-0.0010548455568079418,-0.16793592543887675
-0.8236960662815787,22.21946945802542,4.905613190016306,-21.341757278132217,20.867669302169766,7.114180513121026,-1.4317181000798427,0.08237661639589246,-5.580092367192017,3.276884272610366,0.001608264866767656,-0.1635684956591076
-1.0110024181629171,22.112069536855973,5.209695157391296,-20.612734915896464,20.64439300266873,8.753528638042294,-1.5183455144556777,0.08813394096343541,-5.922068888300709,3.174651362904915,0.001735876774658531,-0.16083070250867862
-1.365448319770145,22.602934939583392,5.875607529023906,-20.164824609763826,20.802805908808086,10.626924942298237,-1.7265551975050477,0.0032010963353415072,-6.625462593297463,3.148834062402978,-0.0008898936164547974,-0.1643950849459074
-1.7643083940298128,22.941227269320542,6.597196294376015,-19.610583494556575,20.93842042126955,12.57124542250493,-1.9367917030982786,-0.03902939280167694,-7.380625751916143,3.0281747937976844,-0.0023049574225482627,-0.17405228174336676
-2.146054949922966,23.13626499523463,7.282645550392178,-18.9633634014947,20.94222494515184,14.638489278763851,-2.124890154123177,-0.038096899456944125,-8.09361982591212,2.8621140422386033,-0.0021390275843578234,-0.18438054272075546
-2.468352187644037,23.255428089888344,7.915904999094483,-18.17518249696823,20.790414570133414,16.972046555831913,-2.2950705637043445,-0.032012284010121905,-8.74182834412773,2.6723681382493525,-0.0016789432067850654,-0.19402656808189622
-2.6738464801414903,23.346227381800396,8.499288025207639,-17.099981558825558,20.468012867740946,19.907028541552044,-2.4494325442931966,-0.039114564011979616,-9.310534071909457,2.4744885289657996,-0.0015931706370538026,-0.20267305051375192
-2.6497296426834467,23.44997941116112,9.025824737206019,-15.44127427036622,19.94653762739666,24.120516370703537,-2.5784812225536475,-0.06136850239421327,-9.757492984569938,2.2943287152980556,-0.0019664210153662173,-0.20959396201878852
